index,x,y,z,latitude,longitude,altitude
271,68.3121566772461,-70.16012573242188,237.77967834472656,42.30122367172791,-83.69845349907571,237.77967834472656
272,68.7496566772461,-70.34412384033203,237.79396057128906,42.3012253245945,-83.69844818539106,237.79396057128906
273,69.18795776367188,-70.52796936035156,237.80865478515625,42.30122697609028,-83.69844286197674,237.80865478515625
274,69.6274185180664,-70.71199798583984,237.8235626220703,42.301228629230906,-83.69843752447761,237.8235626220703
275,70.06940460205078,-70.89564514160156,237.83912658691406,42.30123027894473,-83.69843215630692,237.83912658691406
276,70.51262664794922,-71.07994079589844,237.85496520996094,42.30123193448395,-83.69842677312477,237.85496520996094
277,71.1264877319336,-71.33551025390625,237.87767028808594,42.30123423028016,-83.69841931743511,237.87767028808594
278,71.41230010986328,-71.45448303222656,237.88845825195312,42.30123529901991,-83.69841584608231,237.88845825195312
279,71.86050415039062,-71.64106750488281,237.90570068359375,42.30123697511965,-83.69841040239102,237.90570068359375
280,72.31018829345703,-71.82905578613281,237.92308044433594,42.30123866382982,-83.69840494072307,237.92308044433594
281,72.76200866699219,-72.01797485351562,237.9411163330078,42.30124036090126,-83.69839945310937,237.9411163330078
282,73.21595001220703,-72.20793914794922,237.9600830078125,42.30124206736198,-83.69839393973528,237.9600830078125
283,73.67183685302734,-72.39906311035156,237.9796600341797,42.30124378424006,-83.69838840273204,237.9796600341797
284,74.12980651855469,-72.59126281738281,237.99954223632812,42.30124551078154,-83.69838284043172,237.99954223632812
285,74.58983612060547,-72.7845230102539,238.01937866210938,42.301247246849385,-83.69837725311231,238.01937866210938
286,75.0519027709961,-72.97883605957031,238.0388641357422,42.301248992375065,-83.6983716410518,238.0388641357422
287,75.51594543457031,-73.1742172241211,238.05764770507812,42.30125074749566,-83.6983660049915,238.05764770507812
288,75.98196411132812,-73.37068176269531,238.07542419433594,42.30125251234816,-83.69836034493139,238.07542419433594
289,76.73400115966797,-73.6878890991211,238.0786895751953,42.30125536184025,-83.69835121101657,238.0786895751953
290,76.73400115966797,-73.6878890991211,238.0786895751953,42.30125536184025,-83.69835121101657,238.0786895751953
291,77.19451141357422,-73.88267517089844,238.0926971435547,42.30125711161489,-83.69834561785937,238.0926971435547
292,77.65494537353516,-74.07759857177734,238.10670471191406,42.30125886262309,-83.69834002562881,238.10670471191406
293,78.1153335571289,-74.27265167236328,238.1207275390625,42.30126061479638,-83.69833443395423,238.1207275390625
294,78.57567596435547,-74.46780395507812,238.13473510742188,42.30126236786057,-83.69832884283562,238.13473510742188
295,79.03598022460938,-74.6630630493164,238.14874267578125,42.301264121884174,-83.69832325218033,238.14874267578125
296,79.4962387084961,-74.85839080810547,238.1627197265625,42.30126587652461,-83.69831766208102,238.1627197265625
297,79.95648193359375,-75.05379486083984,238.17669677734375,42.301267631850266,-83.69831207216704,238.17669677734375
298,80.41670227050781,-75.24922943115234,238.19065856933594,42.30126938745008,-83.69830648253105,238.19065856933594
299,81.1438217163086,-75.55809020996094,238.2710723876953,42.301272161963794,-83.69829765125459,238.2710723876953
300,81.1438217163086,-75.55809020996094,238.2710723876953,42.301272161963794,-83.69829765125459,238.2710723876953
